column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
1,1,1001,350,350,2800,2.94,0,7,240,30,12,12,0,2,6,125,2,2,14.4392,468.424,484.468,144.965,24.1866,1
4,4,1004,350,350,2800,2.94,0,7,240,30,12,12,0,2,6,125,2,2,21.8408,478.501,474.138,155.608,27.1047,1
5,5,1005,450,450,2800,4.86,0,7,240,30,12,12,3,3,6,100,2,2,20.6197,486.615,494.327,124.954,33.4985,1
6,6,1006,500,500,2800,6,0,7,240,30,20,16,2,0,6,75,2,2,20.4631,489.257,476.547,81.44,29.2005,1
7,7,1007,500,500,2800,6,0,7,240,30,20,16,2,0,6,75,2,2,19.5118,489.237,483.398,78.9956,25.9344,1
8,8,1008,450,450,2800,4.86,0,7,240,30,12,12,3,3,6,100,2,2,18.0616,480.084,480.698,121.694,26.0272,1
9,9,1009,450,450,2800,4.86,0,7,240,30,16,12,1,2,6,100,2,2,22.6357,501.017,474.587,112.511,33.1874,1
10,10,1010,500,500,2800,6,0,7,240,30,20,16,2,1,6,75,2,2,19.1775,474.811,498.021,79.0939,32.3644,1
11,11,1011,500,500,2800,6,0,7,240,30,20,16,2,1,6,75,2,2,18.8089,479.442,492.505,88.5978,22.1242,1
12,12,1012,450,450,2800,4.86,0,7,240,30,16,12,1,2,6,100,2,2,22.6579,488.1,492.14,103.376,35.8248,1
13,13,1013,350,350,2800,2.94,0,7,240,30,12,12,0,2,6,125,2,2,21.6161,493.021,500.689,128.582,24.1745,1
14,14,1014,400,400,2800,3.84,0,7,240,30,12,12,2,2,6,125,2,2,17.0784,477.414,447.445,125.452,26.0573,1
15,15,1015,400,400,2800,3.84,0,7,240,30,12,12,2,2,6,125,2,2,21.4479,492.53,479.763,132.766,19.3211,1
16,16,1016,350,350,2800,2.94,0,7,240,30,12,12,0,2,6,125,2,2,17.7983,478.33,498.809,142.963,30.0942,1
1001,1001,2001,350,350,2800,2.94,0,7,240,30,12,12,0,3,6,125,2,2,24.9503,486.892,466.913,131.087,36.9396,1
1004,1004,2004,350,350,2800,2.94,0,7,240,30,12,12,0,3,6,125,2,2,26.2993,452.172,471.787,127.576,40.2844,1
1005,1005,2005,450,450,2800,4.86,0,7,240,30,12,12,0,4,6,100,2,2,21.2409,457.087,480.152,114.775,29.4525,1
1006,1006,2006,500,500,2800,6,0,7,240,30,20,16,0,1,6,75,2,2,26.1324,499.072,485.592,95.3208,23.2892,1
1007,1007,2007,500,500,2800,6,0,7,240,30,20,16,0,1,6,75,2,2,16.0759,465.006,474.84,75.2588,29.6158,1
1008,1008,2008,450,450,2800,4.86,0,7,240,30,12,12,0,4,6,100,2,2,21.3584,485.04,473.964,106.842,26.864,1
1009,1009,2009,450,450,2800,4.86,0,7,240,30,16,12,0,3,6,100,2,2,15.7438,473.171,489.184,127.04,27.1584,1
1010,1010,2010,500,500,2800,6,0,7,240,30,20,16,0,1,6,75,2,2,20.5443,470.041,458.415,89.2704,26.0974,1
