column_id,node_i,node_j,bx [mm],by [mm],length [mm],wg [kN/m],wq [kN/m],fcd [MPa],fsyd [MPa],cover [mm],dbl_cor [mm],dbl_int [mm],nblx_int,nbly_int,dbh [mm],sbh [mm],nbh_x,nbh_y,fcm_q [MPa],fsyml_q [MPa],fsymh_q [MPa],sbh_q [mm],cover_q [mm],bondslip_factor_q
3,3,1003,300,450,2700,3.24,0,11.5,240,30,16,12,0,6,6,50,2,2,26.7346,478.141,487.57,51.8277,27.8445,0.5
4,4,1004,250,300,2700,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,32.8804,480.837,481.767,125.988,29.5656,0.5
5,5,1005,400,250,2700,2.4,0,11.5,240,30,12,12,1,0,6,100,2,2,31.948,484.146,480.523,104.558,31.3913,0.5
6,6,1006,600,300,2700,4.32,0,11.5,240,30,16,12,9,0,6,50,2,3,31.8265,484.663,488.557,50.0048,29.5703,0.5
7,7,1007,650,300,2700,4.68,0,11.5,240,30,16,16,7,0,6,50,2,3,31.0779,476.075,480.688,50.608,30.3835,0.5
8,8,1008,500,250,2700,3,0,11.5,240,30,12,12,5,0,6,75,2,2,29.9007,482.96,480.382,75.514,27.5274,0.5
9,9,1009,400,250,2700,2.4,0,11.5,240,30,12,12,1,0,6,100,2,2,33.4734,484.116,471.919,101.707,32.5763,0.5
10,10,1010,550,300,2700,3.96,0,11.5,240,30,12,12,7,0,6,50,2,2,30.8105,471.836,480.56,50.37,26.5316,0.5
11,11,1011,650,300,2700,4.68,0,11.5,240,30,16,16,7,0,6,50,2,3,30.5129,474.077,483.163,50.7029,29.7804,0.5
12,12,1012,500,250,2700,3,0,11.5,240,30,12,12,5,0,6,75,2,2,33.4898,479.216,478.389,76.5017,28.3942,0.5
13,13,1013,400,250,2700,2.4,0,11.5,240,30,12,12,1,0,6,100,2,2,32.7108,476.322,482.241,102.367,26.4711,0.5
14,14,1014,550,300,2700,3.96,0,11.5,240,30,12,12,7,0,6,50,2,2,29.0755,485.688,480.775,50.6746,33.3563,0.5
15,15,1015,650,300,2700,4.68,0,11.5,240,30,16,16,7,0,6,50,2,3,32.5833,482.801,476.111,50.1699,27.5804,0.5
16,16,1016,500,250,2700,3,0,11.5,240,30,12,12,5,0,6,75,2,2,29.6819,482.706,480.565,77.0271,29.7696,0.5
17,17,1017,250,250,2700,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,35.1431,483.557,479.711,128.959,30.872,0.5
18,18,1018,300,400,2700,2.88,0,11.5,240,30,16,16,0,3,6,50,2,2,36.0807,477.903,477.994,51.6399,28.2134,0.5
19,19,1019,350,450,2700,3.78,0,11.5,240,30,16,16,0,5,6,50,2,2,32.4256,476.445,482.019,50.0717,29.8474,0.5
20,20,1020,250,300,2700,1.8,0,11.5,240,30,12,12,0,2,6,100,2,2,35.966,481.549,472.64,100.529,30.2302,0.5
1003,1003,2003,300,450,2700,3.24,0,11.5,240,30,16,12,1,0,6,100,2,2,28.2092,478.964,478.445,103.341,29.5866,0.5
1004,1004,2004,250,300,2700,1.8,0,11.5,240,30,12,12,1,0,6,125,2,2,32.5153,487.392,479.204,125.641,28.9681,0.5
1005,1005,2005,400,250,2700,2.4,0,11.5,240,30,12,12,0,1,6,100,2,2,27.9163,481.755,489.408,100.333,28.0961,0.5
1006,1006,2006,600,300,2700,4.32,0,11.5,240,30,16,12,0,2,6,75,2,2,31.8896,478.622,482.499,76.6938,34.2249,0.5
1007,1007,2007,650,300,2700,4.68,0,11.5,240,30,16,16,0,2,6,50,2,2,28.5095,485.108,481.542,50.9119,30.0714,0.5
1008,1008,2008,500,250,2700,3,0,11.5,240,30,12,12,1,1,6,75,2,2,28.9741,478.546,475.17,77.525,31.6274,0.5
1009,1009,2009,400,250,2700,2.4,0,11.5,240,30,12,12,0,1,6,125,2,2,33.2777,475.596,479.216,125.252,30.2572,0.5
1010,1010,2010,550,300,2700,3.96,0,11.5,240,30,12,12,1,2,6,75,2,2,30.12,483.748,478.425,75.8449,28.3522,0.5
1011,1011,2011,650,300,2700,4.68,0,11.5,240,30,16,16,0,2,6,50,2,2,28.6772,479.665,487.538,50.713,29.8398,0.5
1012,1012,2012,500,250,2700,3,0,11.5,240,30,12,12,1,1,6,100,2,2,30.0625,476.914,479.431,101.626,32.9162,0.5
1013,1013,2013,400,250,2700,2.4,0,11.5,240,30,12,12,0,1,6,125,2,2,31.2436,482.419,485.108,125.05,33.6737,0.5
1014,1014,2014,550,300,2700,3.96,0,11.5,240,30,12,12,1,2,6,50,2,2,32.2111,490.01,481.9,51.3772,35.07,0.5
1015,1015,2015,650,300,2700,4.68,0,11.5,240,30,16,16,0,2,6,50,2,2,29.87,476.717,485.656,50.0325,27.7321,0.5
1016,1016,2016,500,250,2700,3,0,11.5,240,30,12,12,1,1,6,75,2,2,33.6613,483.891,467.153,76.1271,28.8287,0.5
1017,1017,2017,250,250,2700,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,32.335,483.439,486.952,130.686,26.6602,0.5
1018,1018,2018,300,400,2700,2.88,0,11.5,240,30,16,16,0,1,6,75,2,2,32.5152,474.394,488.022,75.5932,37.6275,0.5
1019,1019,2019,350,450,2700,3.78,0,11.5,240,30,16,16,1,0,6,75,2,2,31.5525,484.775,475.15,77.3939,31.0206,0.5
1020,1020,2020,250,300,2700,1.8,0,11.5,240,30,12,12,0,1,6,125,2,2,35.2443,479.539,472.813,127.853,31.6597,0.5
2003,2003,3003,250,350,2700,2.1,0,11.5,240,30,16,12,0,0,6,150,2,2,33.1348,474.528,477.724,156.937,29.4811,0.5
2004,2004,3004,250,250,2700,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,29.4263,480.438,481.039,127.754,27.986,0.5
2005,2005,3005,350,250,2700,2.1,0,11.5,240,30,12,12,0,1,6,125,2,2,34.2282,477.441,480.291,126.267,29.1526,0.5
2006,2006,3006,500,250,2700,3,0,11.5,240,30,16,12,0,1,6,100,2,2,38.9005,475.548,479.217,104.978,28.3741,0.5
2007,2007,3007,550,250,2700,3.3,0,11.5,240,30,16,16,1,0,6,75,2,2,32.4726,473.278,486.56,77.7148,30.2449,0.5
2008,2008,3008,400,250,2700,2.4,0,11.5,240,30,12,12,0,1,6,125,2,2,36.7006,475.958,480.847,125.81,32.8287,0.5
2009,2009,3009,350,250,2700,2.1,0,11.5,240,30,12,12,0,1,6,125,2,2,31.1741,479.149,487.29,128.301,33.0269,0.5
2010,2010,3010,500,250,2700,3,0,11.5,240,30,12,12,1,1,6,75,2,2,33.0263,481.747,480.923,76.1485,28.3535,0.5
2011,2011,3011,550,250,2700,3.3,0,11.5,240,30,16,16,0,1,6,75,2,2,31.8849,473.53,475.719,78.3072,27.3505,0.5
2012,2012,3012,400,250,2700,2.4,0,11.5,240,30,12,12,0,1,6,125,2,2,31.9596,482.745,490.18,126.006,31.8301,0.5
2013,2013,3013,350,250,2700,2.1,0,11.5,240,30,12,12,0,1,6,125,2,2,35.0388,473.935,494.462,129.024,29.378,0.5
2014,2014,3014,500,250,2700,3,0,11.5,240,30,12,12,2,0,6,75,2,2,32.764,475.546,479.354,78.5909,27.3961,0.5
2015,2015,3015,550,250,2700,3.3,0,11.5,240,30,16,16,1,0,6,75,2,2,38.4217,482.711,483.44,78.4081,30.8044,0.5
2016,2016,3016,400,250,2700,2.4,0,11.5,240,30,12,12,0,1,6,125,2,2,32.8351,485.803,481.68,130.628,26.5726,0.5
2017,2017,3017,250,250,2700,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,28.2553,490.301,475.721,129.147,26.3231,0.5
2018,2018,3018,250,350,2700,2.1,0,11.5,240,30,16,16,0,0,6,100,2,2,31.3821,481.891,480.96,101.515,23.9423,0.5
2019,2019,3019,250,350,2700,2.1,0,11.5,240,30,16,16,0,0,6,125,2,2,36.0318,479.732,481.908,125.468,27.6476,0.5
2020,2020,3020,250,250,2700,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,31.7115,473.542,481.14,126.074,29.8425,0.5
3003,3003,4003,250,350,2700,2.1,0,11.5,240,30,16,12,0,0,6,125,2,2,26.7902,480.712,480.5,130.585,27.1858,0.5
3004,3004,4004,250,250,2700,1.5,0,11.5,240,30,12,12,0,0,6,125,2,2,30.3275,475.647,481.117,129.424,25.8584,0.5
3005,3005,4005,350,250,2700,2.1,0,11.5,240,30,12,12,0,1,6,125,2,2,27.9566,480.173,482.649,125.652,29.9437,0.5
